Date,Customer_ID,Product_ID,Demand_Quantity
2026-08-01,C021,P011,33
2026-08-02,C021,P011,25
2026-08-03,C021,P011,35
2026-08-04,C021,P011,32
2026-08-05,C021,P011,36
2026-08-06,C021,P011,35
2026-08-07,C021,P011,40
2026-08-08,C021,P011,31
2026-08-09,C021,P011,30
2026-08-10,C021,P011,39
2026-08-11,C021,P011,36
2026-08-12,C021,P011,36
2026-08-13,C021,P011,29
2026-08-14,C021,P011,26
2026-08-15,C021,P011,26
2026-08-16,C021,P011,25
2026-08-17,C021,P011,34
2026-08-18,C021,P011,34
2026-08-19,C021,P011,28
2026-08-20,C021,P011,35
2026-08-21,C021,P011,35
2026-08-22,C021,P011,27
2026-08-23,C021,P011,23
2026-08-24,C021,P011,36
2026-08-25,C021,P011,29
2026-08-26,C021,P011,30
2026-08-27,C021,P011,28
2026-08-28,C021,P011,26
2026-08-29,C021,P011,21
2026-06-01,C022,P012,15
2026-06-02,C022,P012,12
2026-06-03,C022,P012,22
2026-06-04,C022,P012,12
2026-06-05,C022,P012,12
2026-06-06,C022,P012,15
2026-06-07,C022,P012,17
2026-06-08,C022,P012,15
2026-06-09,C022,P012,16
2026-06-10,C022,P012,11
2026-06-11,C022,P012,13
2026-06-12,C022,P012,12
2026-06-13,C022,P012,9
2026-06-14,C022,P012,14
2026-06-15,C022,P012,9
2026-06-16,C022,P012,11
2026-06-17,C022,P012,13
2026-06-18,C022,P012,12
2026-06-19,C022,P012,14
2026-06-20,C022,P012,13
2026-06-21,C022,P012,14
2026-06-22,C022,P012,14
2026-06-23,C022,P012,15
2026-06-24,C022,P012,13
2026-06-25,C022,P012,14
2026-06-26,C022,P012,14
2026-06-27,C022,P012,12
2026-06-28,C022,P012,11
2026-06-29,C022,P012,13
2026-06-30,C022,P012,12
2026-07-01,C022,P012,15
2026-07-02,C022,P012,14
2026-07-03,C022,P012,13
2026-07-04,C022,P012,12
2026-07-05,C022,P012,11
2026-07-06,C022,P012,17
2026-07-07,C022,P012,15
2026-07-08,C022,P012,13
2026-07-09,C022,P012,17
2026-07-10,C022,P012,14
2026-07-11,C022,P012,11
2026-07-12,C022,P012,16
2026-07-13,C022,P012,13
2026-07-14,C022,P012,14
2026-07-15,C022,P012,14
2026-07-16,C022,P012,17
2026-07-17,C022,P012,14
2026-07-18,C022,P012,10
2026-07-19,C022,P012,13
2026-07-20,C022,P012,12
2026-07-21,C022,P012,17
2026-07-22,C022,P012,13
2026-07-23,C022,P012,8
2026-07-24,C022,P012,14
2026-07-25,C022,P012,16
2026-07-26,C022,P012,15
2026-07-27,C022,P012,17
2026-07-28,C022,P012,11
2026-07-29,C022,P012,16
2026-07-30,C022,P012,12
2026-07-31,C022,P012,15
2026-08-01,C022,P012,10
2026-08-02,C022,P012,12
2026-08-03,C022,P012,13
2026-08-04,C022,P012,17
2026-08-05,C022,P012,17
2026-08-06,C022,P012,16
2026-08-07,C022,P012,12
2026-08-08,C022,P012,13
2026-08-09,C022,P012,12
2026-08-10,C022,P012,17
2026-08-11,C022,P012,18
2026-08-12,C022,P012,17
2026-08-13,C022,P012,13
2026-08-14,C022,P012,8
2026-08-15,C022,P012,9
2026-08-16,C022,P012,16
2026-08-17,C022,P012,13
2026-08-18,C022,P012,12
2026-08-19,C022,P012,17
2026-08-20,C022,P012,16
2026-08-21,C022,P012,13
2026-08-22,C022,P012,11
2026-08-23,C022,P012,12
2026-08-24,C022,P012,13
2026-08-25,C022,P012,16
2026-08-26,C022,P012,14
2026-08-27,C022,P012,15
2026-08-28,C022,P012,16
2026-08-29,C022,P012,10
2026-06-01,C023,P013,18
2026-06-02,C023,P013,15
2026-06-03,C023,P013,10
2026-06-04,C023,P013,11
2026-06-05,C023,P013,14
2026-06-06,C023,P013,17
2026-06-07,C023,P013,16
2026-06-08,C023,P013,18
2026-06-09,C023,P013,23
2026-06-10,C023,P013,14
2026-06-11,C023,P013,17
2026-06-12,C023,P013,18
2026-06-13,C023,P013,14
2026-06-14,C023,P013,15
2026-06-15,C023,P013,12
2026-06-16,C023,P013,20
2026-06-17,C023,P013,14
2026-06-18,C023,P013,21
2026-06-19,C023,P013,15
2026-06-20,C023,P013,16
2026-06-21,C023,P013,14
2026-06-22,C023,P013,15
2026-06-23,C023,P013,13
2026-06-24,C023,P013,15
2026-06-25,C023,P013,16
2026-06-26,C023,P013,13
2026-06-27,C023,P013,14
2026-06-28,C023,P013,13
2026-06-29,C023,P013,21
2026-06-30,C023,P013,16
2026-07-01,C023,P013,20
2026-07-02,C023,P013,16
2026-07-03,C023,P013,17
2026-07-04,C023,P013,12
2026-07-05,C023,P013,14
2026-07-06,C023,P013,18
2026-07-07,C023,P013,22
2026-07-08,C023,P013,18
2026-07-09,C023,P013,21
2026-07-10,C023,P013,19
2026-07-11,C023,P013,20
2026-07-12,C023,P013,15
2026-07-13,C023,P013,23
2026-07-14,C023,P013,15
2026-07-15,C023,P013,14
2026-07-16,C023,P013,13
2026-07-17,C023,P013,22
2026-07-18,C023,P013,16
2026-07-19,C023,P013,13
2026-07-20,C023,P013,18
2026-07-21,C023,P013,17
2026-07-22,C023,P013,19
2026-07-23,C023,P013,11
2026-07-24,C023,P013,14
2026-07-25,C023,P013,13
2026-07-26,C023,P013,9
2026-07-27,C023,P013,18
2026-07-28,C023,P013,15
2026-07-29,C023,P013,17
2026-07-30,C023,P013,22
2026-07-31,C023,P013,15
2026-08-01,C023,P013,14
2026-08-02,C023,P013,15
2026-08-03,C023,P013,19
2026-08-04,C023,P013,15
2026-08-05,C023,P013,15
2026-08-06,C023,P013,20
2026-08-07,C023,P013,18
2026-08-08,C023,P013,11
2026-08-09,C023,P013,13
2026-08-10,C023,P013,21
2026-08-11,C023,P013,18
2026-08-12,C023,P013,15
2026-08-13,C023,P013,16
2026-08-14,C023,P013,16
2026-08-15,C023,P013,16
2026-08-16,C023,P013,11
2026-08-17,C023,P013,13
2026-08-18,C023,P013,16
2026-08-19,C023,P013,15
2026-08-20,C023,P013,16
2026-08-21,C023,P013,12
2026-08-22,C023,P013,14
2026-08-23,C023,P013,16
2026-08-24,C023,P013,16
2026-08-25,C023,P013,15
2026-08-26,C023,P013,15
2026-08-27,C023,P013,13
2026-08-28,C023,P013,15
2026-08-29,C023,P013,17
2026-06-01,C024,P014,29
2026-06-02,C024,P014,26
2026-06-03,C024,P014,29
2026-06-04,C024,P014,32
2026-06-05,C024,P014,30
2026-06-06,C024,P014,32
2026-06-07,C024,P014,32
2026-06-08,C024,P014,37
2026-06-09,C024,P014,40
2026-06-10,C024,P014,37
2026-06-11,C024,P014,27
2026-06-12,C024,P014,27
2026-06-13,C024,P014,29
2026-06-14,C024,P014,26
2026-06-15,C024,P014,25
2026-06-16,C024,P014,28
2026-06-17,C024,P014,27
2026-06-18,C024,P014,26
2026-06-19,C024,P014,27
2026-06-20,C024,P014,31
2026-06-21,C024,P014,27
2026-06-22,C024,P014,39
2026-06-23,C024,P014,28
2026-06-24,C024,P014,26
2026-06-25,C024,P014,28
2026-06-26,C024,P014,29
2026-06-27,C024,P014,28
2026-06-28,C024,P014,35
2026-06-29,C024,P014,25
2026-06-30,C024,P014,34
2026-07-01,C024,P014,31
2026-07-02,C024,P014,23
2026-07-03,C024,P014,35
2026-07-04,C024,P014,35
2026-07-05,C024,P014,25
2026-07-06,C024,P014,32
2026-07-07,C024,P014,23
2026-07-08,C024,P014,26
2026-07-09,C024,P014,38
2026-07-10,C024,P014,30
2026-07-11,C024,P014,24
2026-07-12,C024,P014,30
2026-07-13,C024,P014,29
2026-07-14,C024,P014,29
2026-07-15,C024,P014,34
2026-07-16,C024,P014,24
2026-07-17,C024,P014,25
2026-07-18,C024,P014,27
2026-07-19,C024,P014,30
2026-07-20,C024,P014,34
2026-07-21,C024,P014,25
2026-07-22,C024,P014,32
2026-07-23,C024,P014,24
2026-07-24,C024,P014,36
2026-07-25,C024,P014,21
2026-07-26,C024,P014,31
2026-07-27,C024,P014,25
2026-07-28,C024,P014,38
2026-07-29,C024,P014,32
2026-07-30,C024,P014,25
2026-07-31,C024,P014,27
2026-08-01,C024,P014,32
2026-08-02,C024,P014,33
2026-08-03,C024,P014,31
2026-08-04,C024,P014,32
2026-08-05,C024,P014,36
2026-08-06,C024,P014,33
2026-08-07,C024,P014,26
2026-08-08,C024,P014,26
2026-08-09,C024,P014,31
2026-08-10,C024,P014,38
2026-08-11,C024,P014,40
2026-08-12,C024,P014,35
2026-08-13,C024,P014,32
2026-08-14,C024,P014,34
2026-08-15,C024,P014,25
2026-08-16,C024,P014,26
2026-08-17,C024,P014,25
2026-08-18,C024,P014,23
2026-08-19,C024,P014,30
2026-08-20,C024,P014,29
2026-08-21,C024,P014,31
2026-08-22,C024,P014,28
2026-08-23,C024,P014,26
2026-08-24,C024,P014,30
2026-08-25,C024,P014,28
2026-08-26,C024,P014,30
2026-08-27,C024,P014,25
2026-08-28,C024,P014,31
2026-08-29,C024,P014,30
